"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","city"
"1368",2014-05-27,295832,5,1,1410,6400,1,"0","0","5",960,450,1955,"Des Moines"
"1369",2014-05-27,450000,4,2.5,2520,8515,2,"0","0","3",2520,NA,1999,"Duvall"
"1370",2014-05-27,1381000,4,3.75,3160,9525,2.5,"0","0","3",3160,NA,1997,"Mercer Island"
"1371",2014-05-27,857000,4,3,3720,29043,2,"0","0","3",3720,NA,1991,"Kirkland"
"1372",2014-05-27,499950,3,3.5,1820,1501,2,"0","0","3",1430,390,2014,"Seattle"
"1373",2014-05-27,465000,3,2,1560,8640,1,"0","0","5",1560,NA,1967,"Kirkland"
"1374",2014-05-27,329000,3,1,1600,5952,1,"0","0","4",1150,450,1964,"Seattle"
"1375",2014-05-27,475000,3,2,1230,11502,1,"0","0","4",1230,NA,1984,"Redmond"
"1376",2014-05-27,255000,3,1,960,8100,1,"0","0","3",960,NA,1955,"Shoreline"
"1377",2014-05-27,435000,3,1,1270,4000,1.5,"0","2","3",1270,NA,1928,"Seattle"
"1378",2014-05-27,685000,3,2.5,2810,7700,2,"0","0","3",2810,NA,2001,"Bellevue"
"1379",2014-05-27,715000,2,2.5,2160,5581,1,"0","0","3",2160,NA,2002,"Redmond"
"1380",2014-05-27,780000,3,3,2520,2152,1.5,"0","0","3",1560,960,1925,"Seattle"
"1381",2014-05-27,345000,2,1.5,1180,844,2,"0","0","3",990,190,2005,"Seattle"
"1382",2014-05-27,355000,4,2.25,1810,4970,2,"0","0","3",1810,NA,2003,"Renton"
"1383",2014-05-27,282000,3,2.5,1680,15711,1,"0","0","3",1240,440,1994,"Kent"
"1384",2014-05-27,244000,3,1,910,5250,1,"0","0","4",910,NA,1971,"Burien"
"1385",2014-05-27,967500,3,3.75,3250,5797,2,"0","2","4",2370,880,1951,"Seattle"
"1386",2014-05-27,375000,3,1.5,2000,7294,1,"0","0","3",1520,480,1965,"Seattle"
"1387",2014-05-27,1600000,3,3.25,3790,19000,2,"0","4","3",3790,NA,1985,"Seattle"
"1388",2014-05-27,527500,3,1.75,2310,78844,1,"0","0","3",1760,550,1977,"Issaquah"
"1389",2014-05-27,994000,3,2.25,2510,6339,1.5,"0","2","5",1810,700,1932,"Seattle"
"1390",2014-05-27,313000,3,1.75,1320,6205,1,"0","0","5",1320,NA,1948,"Shoreline"
"1391",2014-05-27,587000,3,2.25,2370,217800,2,"0","0","3",2370,NA,1979,"Redmond"
"1392",2014-05-27,304000,3,1,900,7500,1,"0","0","4",900,NA,1972,"Kirkland"
"1393",2014-05-27,675000,3,2.5,2540,7680,2,"0","1","4",2540,NA,1940,"Seattle"
"1394",2014-05-27,305000,4,1,2100,9288,1,"0","0","4",1050,1050,1968,"Renton"
"1395",2014-05-27,280000,3,1,1200,6250,1,"0","0","3",920,280,1943,"Seattle"
"1396",2014-05-27,960000,5,4,3720,15200,2,"0","0","3",3720,NA,2005,"Sammamish"
"1397",2014-05-27,5e+05,3,2.25,1760,4539,2,"0","0","3",1760,NA,1988,"Issaquah"
"1398",2014-05-27,274950,3,1.75,1670,7415,1,"0","0","3",1320,350,1987,"Covington"
"1399",2014-05-27,455600,3,2.5,2420,8252,2,"0","0","3",2420,NA,1998,"Snoqualmie"
"1400",2014-05-27,970000,5,3,3480,15185,2,"0","0","4",3480,NA,1964,"Mercer Island"
"1401",2014-05-27,312900,4,2.5,1630,4473,2,"0","0","3",1630,NA,2003,"Maple Valley"
"1402",2014-05-27,535000,4,2.5,2340,5600,2,"0","0","3",2340,NA,1921,"Seattle"
"1403",2014-05-27,427000,2,1,920,3780,1,"0","0","3",920,NA,1910,"Seattle"
"1404",2014-05-27,405000,2,1,910,6490,1,"0","0","3",910,NA,1942,"Seattle"
"1405",2014-05-27,480000,3,1,1150,4945,1,"0","2","3",1150,NA,1943,"Seattle"
"1406",2014-05-27,725000,3,1.5,2500,4774,1.5,"0","2","3",1450,1050,1940,"Seattle"
"1407",2014-05-27,293000,4,2.5,3250,235063,1,"0","2","3",3250,NA,1973,"Auburn"
"1408",2014-05-27,268000,4,2,1930,6600,1,"0","0","4",1030,900,1967,"Burien"
"1409",2014-05-27,475000,4,3.5,3400,234352,2,"0","0","3",2500,900,1991,"Vashon"
"1410",2014-05-27,488000,3,2.5,1590,2550,3,"0","0","3",1590,NA,1985,"Seattle"
"1411",2014-05-27,760000,4,2.5,3330,7399,2,"0","0","3",3330,NA,2009,"Redmond"
"1412",2014-05-27,1710000,5,4.5,4590,14685,2,"0","0","3",4590,NA,2009,"Kirkland"
"1413",2014-05-27,754950,3,2.5,2610,7256,2,"0","0","3",2610,NA,2014,"Kirkland"
"1414",2014-05-27,263900,3,2.5,1658,2700,2,"0","0","3",1658,NA,2014,"Des Moines"
"1415",2014-05-27,460000,3,3.5,1600,1431,2,"0","0","3",1240,360,2006,"Seattle"
"1416",2014-05-27,399950,3,3,1296,1051,3,"0","0","3",1296,NA,2009,"Seattle"
"1417",2014-05-27,370000,2,2.25,1280,835,2,"0","0","3",1080,200,2009,"Seattle"
"1418",2014-05-27,1149000,4,3,5940,11533,2,"0","4","3",4950,990,2004,"Snoqualmie"
"1419",2014-05-27,450800,4,3.25,2510,5311,2,"0","0","3",2510,NA,2009,"Renton"
"1420",2014-05-27,627000,3,3.5,2710,3475,2,"0","0","3",1650,1060,2005,"Issaquah"
"1421",2014-05-27,495000,3,2.5,1750,1548,3,"0","0","3",1750,NA,2013,"Seattle"
"1422",2014-05-28,310000,3,1,1430,19901,1.5,"0","0","4",1430,NA,1927,"Kenmore"
"1423",2014-05-28,550000,4,1,1660,34848,1,"0","0","1",930,730,1933,"Redmond"
"1424",2014-05-28,215000,2,1,1320,8865,1,"0","0","4",1320,NA,1943,"Burien"
"1425",2014-05-28,799000,4,3,2580,209523,2,"0","0","3",2580,NA,1984,"Redmond"
"1426",2014-05-28,630000,4,2.5,2740,43101,2,"0","0","3",2740,NA,1993,"Woodinville"
"1427",2014-05-28,267000,3,2.5,2495,4400,2,"0","0","3",2495,NA,2007,"Federal Way"
"1428",2014-05-28,9e+05,6,2.75,2300,24773,1.5,"0","0","4",2300,NA,1950,"Mercer Island"
"1429",2014-05-28,365000,3,1.5,1300,12240,1,"0","0","3",1300,NA,1963,"Kenmore"
"1430",2014-05-28,544500,4,2.5,2230,10414,1,"0","0","5",1450,780,1974,"Issaquah"
"1431",2014-05-28,599000,4,2.75,2020,2750,1,"0","0","3",1010,1010,1917,"Seattle"
"1432",2014-05-28,815000,4,2.25,2000,3800,2,"0","0","3",2000,NA,2001,"Seattle"
"1433",2014-05-28,254000,2,1,1060,8187,1,"0","0","4",1060,NA,1952,"Shoreline"
"1434",2014-05-28,740000,2,1.75,2080,4800,1,"0","0","5",1080,1000,1923,"Seattle"
"1435",2014-05-28,225000,3,2,2030,24829,1,"0","0","4",1220,810,1979,"Auburn"
"1436",2014-05-28,925000,3,2.5,2690,7000,2,"0","0","5",1840,850,1943,"Seattle"
"1437",2014-05-28,1285000,4,2.5,3240,10800,1,"0","0","3",2260,980,1946,"Seattle"
"1438",2014-05-28,537000,3,2.5,1550,12920,2,"0","0","5",1550,NA,1999,"Kirkland"
"1439",2014-05-28,335000,4,2,1480,3132,1,"0","0","5",740,740,1910,"Seattle"
"1440",2014-05-28,840000,4,2.75,3040,2800,2,"0","0","3",2100,940,1906,"Seattle"
"1441",2014-05-28,224000,3,1.5,1560,7300,1,"0","0","4",1040,520,1964,"Auburn"
"1442",2014-05-28,395000,3,2.5,2250,3757,2,"0","0","3",2250,NA,2006,"Renton"
"1443",2014-05-28,450000,3,1,1100,4600,1,"0","0","3",1100,NA,1917,"Seattle"
"1444",2014-05-28,681000,3,1,1700,6356,1.5,"0","0","3",1700,NA,1907,"Seattle"
"1445",2014-05-28,898000,5,1.5,2680,28014,1,"0","0","4",1450,1230,1963,"Bellevue"
"1446",2014-05-28,370000,3,1,800,2296,1,"0","0","4",800,NA,1908,"Seattle"
"1447",2014-05-28,429000,2,1.75,1350,6315,1,"0","0","3",1350,NA,2005,"Redmond"
"1448",2014-05-28,150000,3,1,820,7680,1.5,"0","0","3",820,NA,1910,"Seattle"
"1449",2014-05-28,555000,3,2.5,3160,4270,2,"0","0","3",2650,510,2006,"Bothell"
"1450",2014-05-28,326000,3,2.75,1720,28000,1,"0","0","4",1720,NA,1958,"Renton"
"1451",2014-05-28,225000,3,2.5,1680,6755,2,"0","0","3",1680,NA,1994,"Auburn"
"1452",2014-05-28,245100,3,1.75,1300,7958,1,"0","0","3",1300,NA,1996,"Auburn"
"1453",2014-05-28,665000,3,2.5,2190,10370,2,"0","0","3",2190,NA,1987,"Sammamish"
"1454",2014-05-28,535000,3,2.5,1720,4006,2,"0","0","3",1720,NA,1994,"Issaquah"
"1455",2014-05-28,305000,3,1,1160,11776,1,"0","0","3",1160,NA,1968,"Woodinville"
"1456",2014-05-28,999000,7,4,3150,34830,1,"0","0","3",3150,NA,1957,"Bellevue"
"1457",2014-05-28,215000,3,1.75,1210,8075,1,"0","0","4",1210,NA,1983,"Pacific"
"1458",2014-05-28,432500,3,1.75,1980,5100,1,"0","0","3",1270,710,1965,"Seattle"
"1459",2014-05-28,655000,4,2.5,2990,5669,2,"0","0","3",2990,NA,2003,"Sammamish"
"1460",2014-05-28,266200,3,1.5,1430,9600,1,"0","0","4",1430,NA,1966,"Renton"
"1461",2014-05-28,244615,3,2.5,2060,4030,2,"0","0","3",2060,NA,1999,"Kent"
"1462",2014-05-28,460000,4,3,2230,52983,2,"0","0","3",2230,NA,1991,"Kent"
"1463",2014-05-28,370000,4,2.5,3090,18645,2,"0","0","3",3090,NA,1995,"Federal Way"
"1464",2014-05-28,465000,6,3.25,4250,23326,1,"0","3","3",2150,2100,1967,"Federal Way"
"1465",2014-05-28,1175000,3,2.5,1970,23180,1,"1","4","3",1100,870,1937,"Seattle"
"1466",2014-05-28,189000,2,2,1700,3171,1,"0","0","5",850,850,1927,"Auburn"
"1467",2014-05-28,820000,3,2.5,2510,5503,2,"0","2","3",2510,NA,1995,"Seattle"
"1468",2014-05-28,968000,6,2.75,3610,17580,1,"0","4","5",2070,1540,1959,"Sammamish"
"1469",2014-05-28,1400000,4,3.25,2980,7000,2,"0","3","3",2140,840,1900,"Seattle"
"1470",2014-05-28,438750,3,1.75,1610,6480,1,"0","0","4",1610,NA,1947,"Seattle"
"1471",2014-05-28,1210000,4,2.75,3650,6982,2,"0","2","4",2530,1120,1951,"Seattle"
"1472",2014-05-28,6e+05,4,2,2510,38141,1,"0","0","3",2510,NA,1960,"Kirkland"
"1473",2014-05-28,589000,3,1,1110,6000,1.5,"0","0","5",1110,NA,1932,"Seattle"
"1474",2014-05-28,590000,3,2,1650,6150,2,"0","0","4",1650,NA,1926,"Seattle"
"1475",2014-05-28,479900,3,2,1980,12150,1,"0","0","3",1980,NA,1994,"Kent"
"1476",2014-05-28,210000,2,1.5,880,1157,2,"0","0","3",880,NA,2007,"Seattle"
"1477",2014-05-28,745000,3,1.75,1490,9800,1,"0","0","4",1140,350,1947,"Beaux Arts Village"
"1478",2014-05-28,840500,3,2,2520,5400,1.5,"0","0","4",1410,1110,1906,"Seattle"
"1479",2014-05-28,420000,3,1.75,1820,22320,1,"0","0","3",1250,570,1977,"Redmond"
"1480",2014-05-28,565000,7,4.5,4140,9066,1,"0","0","3",2070,2070,1978,"Seattle"
"1481",2014-05-28,840000,4,2.5,3420,8405,2,"0","0","3",3420,NA,2000,"Sammamish"
"1482",2014-05-28,681716,4,2.5,3150,7277,2,"0","0","3",3150,NA,2006,"Renton"
"1483",2014-05-28,6e+05,3,1.75,1580,7416,1,"0","0","3",1150,430,1967,"Bellevue"
"1484",2014-05-28,380000,3,2,1660,8281,1,"0","0","3",1660,NA,1949,"Seattle"
"1485",2014-05-28,168500,3,1,1100,10125,1,"0","0","3",1100,NA,1969,"Covington"
"1486",2014-05-28,355000,2,1,1270,3200,1,"0","0","4",960,310,1920,"Seattle"
"1487",2014-05-28,277000,4,1,1450,6250,1,"0","0","3",990,460,1964,"Seattle"
"1488",2014-05-28,236000,4,2.25,1830,9485,1,"0","0","4",1200,630,1989,"Federal Way"
"1489",2014-05-28,270000,3,1.75,1300,4127,1,"0","0","4",650,650,1918,"Seattle"
"1490",2014-05-28,7e+05,2,1.75,2320,5500,1.5,"0","2","3",1720,600,1925,"Seattle"
"1491",2014-05-28,425000,4,2.75,1680,9545,1,"0","0","4",1080,600,1979,"Kenmore"
"1492",2014-05-28,635000,3,2.5,2300,5500,1.5,"0","0","4",2000,300,1921,"Seattle"
"1493",2014-05-28,510250,3,1.75,1400,4000,1,"0","0","3",870,530,1951,"Seattle"
"1494",2014-05-28,960000,4,2.25,2410,4560,2,"0","2","5",1800,610,1929,"Seattle"
"1495",2014-05-28,254000,3,2,1480,7480,1,"0","0","4",1480,NA,1992,"Maple Valley"
"1496",2014-05-28,299000,3,1,1390,9624,1.5,"0","0","4",1390,NA,1954,"Shoreline"
"1497",2014-05-28,175000,2,1,830,2699,1,"0","0","3",830,NA,1996,"Maple Valley"
"1498",2014-05-28,157500,2,1,740,9003,1,"0","0","3",740,NA,1949,"Kent"
"1499",2014-05-28,580000,5,2,1940,6000,1,"0","0","5",970,970,1945,"Seattle"
"1500",2014-05-28,124740,3,1,1340,15600,1,"0","0","4",1340,NA,1978,"Kent"
"1501",2014-05-28,1970000,NA,3.5,4440,6480,2,"0","3","5",3140,1300,1959,"Seattle"
"1502",2014-05-28,285000,2,1,800,6240,1,"0","0","3",800,NA,1954,"Seattle"
"1503",2014-05-28,242000,3,1.75,1310,9645,1,"0","0","3",1310,NA,1979,"SeaTac"
"1504",2014-05-28,840000,4,1.75,2330,4000,2,"0","0","5",1300,1030,1924,"Seattle"
"1505",2014-05-28,474800,2,3.25,1400,1243,3,"0","0","3",1400,NA,2000,"Seattle"
"1506",2014-05-28,490000,4,2.5,2360,4367,2,"0","0","3",2360,NA,2003,"Woodinville"
"1507",2014-05-28,465000,3,2.25,1840,5752,2,"0","0","3",1840,NA,2003,"Kirkland"
"1508",2014-05-28,515000,4,2.5,2680,7178,2,"0","0","3",2680,NA,2004,"Snoqualmie"
"1509",2014-05-28,430000,3,3.75,3890,7140,1,"0","2","3",2390,1500,1943,"Seattle"
"1510",2014-05-28,253400,3,2,1400,8640,1,"0","0","5",1400,NA,1968,"Federal Way"
"1511",2014-05-28,355000,3,2.5,2400,9701,1,"0","0","3",2400,NA,1990,"Federal Way"
"1512",2014-05-28,740000,4,2.25,2920,46355,2,"0","0","4",2920,NA,1998,"Fall City"
"1513",2014-05-28,186950,2,2,1390,1302,2,"0","0","3",1390,NA,1986,"Federal Way"
"1514",2014-05-28,306000,3,2.5,1680,11193,2,"0","0","3",1680,NA,1984,"Renton"
"1515",2014-05-28,510000,4,1.5,2040,8800,1,"0","0","4",1020,1020,1961,"Bellevue"
"1516",2014-05-28,345000,2,1,1080,4000,1,"0","0","3",1080,NA,1940,"Seattle"
"1517",2014-05-28,875000,3,2.75,2280,4280,1,"0","0","5",1280,1000,1917,"Seattle"
"1518",2014-05-28,7e+05,4,3.5,4490,5099,2,"0","0","3",3390,1100,2006,"Snoqualmie"
"1519",2014-05-28,1400000,4,3.25,4700,9160,1,"0","4","3",2520,2180,2005,"Seattle"
"1520",2014-05-28,499950,4,2.5,2798,4473,2,"0","0","3",2798,NA,2012,"Renton"
"1521",2014-05-28,739000,3,2.5,2810,5400,2,"0","0","3",2810,NA,2005,"Redmond"
"1522",2014-05-28,363000,4,2.5,3753,7204,2,"0","0","3",3336,417,2008,"Federal Way"
"1523",2014-05-28,782000,4,3.5,3910,8095,2,"0","0","3",3130,780,2007,"Issaquah"
"1524",2014-05-28,325000,2,2.5,1050,1609,2,"0","0","3",1050,NA,2005,"Seattle"
"1525",2014-05-29,485000,4,1,1600,4300,1.5,"0","0","4",1600,NA,1916,"Seattle"
"1526",2014-05-29,452000,4,2.25,2590,10002,1,"0","0","4",1340,1250,1968,"Kenmore"
"1527",2014-05-29,264950,4,2.25,1720,9753,1,"0","0","4",1120,600,1978,"Federal Way"
"1528",2014-05-29,472000,6,2.5,4410,14034,1,"0","2","4",2350,2060,1965,"Federal Way"
"1529",2014-05-29,267500,3,1.75,1590,11914,1,"0","2","3",1090,500,1957,"SeaTac"
"1530",2014-05-29,565000,4,2.5,2440,22594,2,"0","0","3",2440,NA,1996,"Redmond"
"1531",2014-05-29,535000,3,2.5,1360,1016,3,"0","0","3",1310,50,2003,"Seattle"
"1532",2014-05-29,389000,2,1,910,7000,1,"0","0","3",910,NA,1952,"Seattle"
"1533",2014-05-29,4e+05,4,1.5,1390,7200,1,"0","0","3",1140,250,1965,"Seattle"
"1534",2014-05-29,264000,3,1.5,1470,14821,1,"0","0","4",1470,NA,1958,"Kent"
"1535",2014-05-29,690000,4,2.5,2920,9904,2,"0","0","4",2920,NA,1990,"Issaquah"
"1536",2014-05-29,412000,3,1.75,1950,52256,1,"0","0","4",1950,NA,1985,"Kent"
"1537",2014-05-29,695000,3,2.5,2390,4555,2,"0","0","3",2390,NA,2006,"Sammamish"
"1538",2014-05-29,246500,3,1.5,1270,11600,1,"0","0","4",1270,NA,1964,"Kent"
"1539",2014-05-29,230000,2,1,950,7560,1,"0","0","3",950,NA,1958,"Renton"
"1540",2014-05-29,302000,2,1,900,NA,1,"0","2","5",900,NA,1925,"Enumclaw"
"1541",2014-05-29,820000,4,2.25,2280,6660,1.5,"0","2","3",1960,320,1940,"Seattle"
"1542",2014-05-29,145000,3,1,1010,5490,1,"0","0","3",1010,NA,1954,"SeaTac"
"1543",2014-05-29,436500,2,1,1260,5000,1,"0","0","3",1040,220,1951,"Seattle"
"1544",2014-05-29,2453500,4,3.5,4730,13586,1.5,"0","0","5",4270,460,1935,"Seattle"
"1545",2014-05-29,672000,3,2.5,2620,21587,2,"0","0","3",2620,NA,1992,"Redmond"
"1546",2014-05-29,680000,3,2.25,2330,4000,1.5,"0","2","5",1520,810,1927,"Seattle"
"1547",2014-05-29,750500,5,3,2170,2440,1.5,"0","0","4",1450,720,1911,"Seattle"
"1548",2014-05-29,550000,5,2,2450,9488,1,"0","0","4",1240,1210,1900,"Seattle"
"1549",2014-05-29,266500,4,1.75,1880,7632,1,"0","0","4",1180,700,1978,"Federal Way"
"1550",2014-05-29,619000,4,2,2300,3400,1.5,"0","0","5",1550,750,1915,"Seattle"
"1551",2014-05-29,405000,3,2,1240,14404,1,"0","0","3",1240,NA,1988,"Redmond"
"1552",2014-05-29,3e+05,2,1,820,3844,1,"0","0","4",820,NA,1916,"Seattle"
"1553",2014-05-29,231000,4,2,1530,6375,2,"0","0","3",1530,NA,1942,"Renton"
"1554",2014-05-29,790000,5,3.25,2900,12160,1,"0","0","4",1890,1010,1967,"Bellevue"
"1555",2014-05-29,4e+05,4,2.75,1240,3867,1,"0","0","3",800,440,1987,"Seattle"
"1556",2014-05-29,950000,4,3.5,4140,13392,2,"0","0","3",4140,NA,2000,"Newcastle"
"1557",2014-05-29,450000,4,2,2240,7725,1,"0","0","5",1120,1120,1956,"Seattle"
"1558",2014-05-29,595000,3,2,1480,5000,1,"0","0","4",750,730,1928,"Seattle"
"1559",2014-05-29,332000,3,2.25,2270,8876,1,"0","0","3",1380,890,1977,"Renton"
"1560",2014-05-29,155000,3,1,1250,6250,1,"0","0","2",1030,220,1949,"Seattle"
"1561",2014-05-29,4e+05,5,2,1930,9747,1,"0","0","4",1020,910,1962,"Kenmore"
"1562",2014-05-29,349000,4,1.75,1700,7800,1,"0","0","5",1120,580,1981,"Renton"
"1563",2014-05-29,529000,3,1,1590,6420,1,"0","0","3",1590,NA,1944,"Seattle"
"1564",2014-05-29,405000,5,1.75,1880,10000,1,"0","0","3",960,920,1963,"Kirkland"
"1565",2014-05-29,635200,4,1.75,1640,4240,1,"0","0","5",920,720,1921,"Seattle"
"1566",2014-05-29,540000,3,1.5,2600,5085,1,"0","0","4",1400,1200,1940,"Seattle"
"1567",2014-05-29,402000,2,1,710,1173,2,"0","0","4",710,NA,1943,"Seattle"
"1568",2014-05-29,3100000,6,4.25,6980,15682,3,"0","4","4",5330,1650,1999,"Mercer Island"
"1569",2014-05-29,329932,3,1.5,1460,5040,1,"0","0","3",1100,360,1971,"Seattle"
"1570",2014-05-29,3e+05,3,2.5,2080,9827,2,"0","0","3",2080,NA,1989,"Federal Way"
"1571",2014-05-29,525000,5,2.5,2630,9216,2,"0","0","3",2630,NA,2003,"Duvall"
"1572",2014-05-29,2750000,4,3.25,4430,21000,2,"0","0","3",4430,NA,1952,"Medina"
"1573",2014-05-29,602500,4,2.5,2760,6850,2,"0","0","3",2760,NA,1999,"Newcastle"
"1574",2014-05-29,4e+05,4,2,1670,12056,1,"0","0","3",1670,NA,1955,"Kenmore"
"1575",2014-05-29,445000,4,1.75,1990,4725,1.5,"0","0","4",1190,800,1944,"Seattle"
"1576",2014-05-29,525000,3,3,2600,5238,1.5,"0","3","3",1890,710,1989,"Des Moines"
"1577",2014-05-29,395000,2,1,1320,1824,1.5,"0","0","4",1320,NA,1909,"Seattle"
"1578",2014-05-29,510000,3,1.5,2240,3800,2,"0","0","3",1370,870,1929,"Seattle"
"1579",2014-05-29,723000,4,2.25,1960,8680,1,"0","0","4",1290,670,1959,"Bellevue"
"1580",2014-05-29,503000,3,2,2590,108900,2,"0","0","3",1980,610,1988,"Maple Valley"
"1581",2014-05-29,672500,4,2.75,2620,6707,2,"0","0","3",2620,NA,2000,"Sammamish"
"1582",2014-05-29,860000,3,2.5,2770,9136,2,"0","0","3",2770,NA,1991,"Bellevue"
"1583",2014-05-29,475300,3,1,2110,10005,1,"0","0","5",1110,1000,1924,"Kirkland"
"1584",2014-05-29,295000,4,2.5,2290,4539,2,"0","0","3",2290,NA,2001,"Renton"
"1585",2014-05-29,1425000,4,4.25,4960,6000,2.5,"0","0","3",3680,1280,1909,"Seattle"
"1586",2014-05-29,250000,2,1,1110,26051,1,"0","0","3",1110,NA,1951,"SeaTac"
"1587",2014-05-29,658000,4,2.75,3310,6166,2,"0","0","3",3310,NA,2008,"Snoqualmie"
"1588",2014-05-29,83000,2,1,900,8580,1,"0","0","3",900,NA,1918,"Tukwila"
"1589",2014-05-29,685000,3,1.75,1940,7313,1,"0","1","4",1440,500,1960,"Seattle"
"1590",2014-05-29,210000,3,1.75,1590,7617,2,"0","0","3",1590,NA,1986,"Des Moines"
"1591",2014-05-29,650880,3,2.5,2930,6050,2,"0","0","3",2930,NA,2008,"Snoqualmie"
"1592",2014-05-29,350000,4,2.5,2040,22653,2,"0","0","3",2040,NA,2011,"Seattle"
"1593",2014-05-29,305000,2,2.25,1000,905,3,"0","0","3",1000,NA,2006,"Seattle"
"1594",2014-05-29,645000,3,3.25,1730,1229,2,"0","2","3",1320,410,2008,"Seattle"
"1595",2014-05-30,385000,3,1,1220,4800,1,"0","0","3",1220,NA,1901,"Seattle"
"1596",2014-05-30,860000,3,2.25,3060,12095,2,"0","0","3",3060,NA,1983,"Bellevue"
"1597",2014-05-30,395000,4,2.5,2910,5000,2,"0","0","3",2910,NA,2002,"Covington"
"1598",2014-05-30,260000,3,1.75,1050,5850,1,"0","0","3",1050,NA,1980,"Burien"
"1599",2014-05-30,196440,3,2,1560,7352,1,"0","0","3",1560,NA,1992,"Algona"
"1600",2014-05-30,425000,3,1.75,1680,3000,1,"0","2","4",840,840,1900,"Seattle"
"1601",2014-05-30,2400000,4,3.25,4140,20734,1,"0","1","3",3300,840,1977,"Clyde Hill"
"1602",2014-05-30,369000,3,2,1550,8509,1,"0","0","3",1150,400,1959,"Seattle"
"1603",2014-05-30,1385000,6,2.75,5700,20000,1,"0","4","4",2850,2850,1977,"Bellevue"
"1604",2014-05-30,349900,3,2.5,2200,7278,2,"0","0","3",2200,NA,1990,"Renton"
"1605",2014-05-30,650000,2,2.5,1740,2500,2,"0","2","3",1210,530,1994,"Seattle"
"1606",2014-05-30,299950,3,1,1210,9525,1,"0","0","3",1210,NA,1955,"Seattle"
"1607",2014-05-30,625000,4,3.25,4240,25639,2,"0","3","3",3550,690,1989,"Federal Way"
"1608",2014-05-30,190000,3,2.25,1590,11745,1,"0","0","3",1090,500,1978,"Auburn"
"1609",2014-05-30,715000,4,1.75,3420,7200,1,"0","3","5",1770,1650,1947,"Seattle"
"1610",2014-05-30,659000,4,2.5,3190,11375,1,"0","0","5",2210,980,1946,"Seattle"
"1611",2014-05-30,490000,3,1.75,1920,5405,1,"0","2","4",960,960,1947,"Seattle"
"1612",2014-05-30,415000,2,1.75,1340,4664,1,"0","0","3",1340,NA,2004,"Redmond"
"1613",2014-05-30,750000,3,1.75,1700,8400,1,"0","0","3",1460,240,1947,"Seattle"
"1614",2014-05-30,7e+05,4,2.5,2310,3570,1.5,"0","0","3",1490,820,1927,"Seattle"
"1615",2014-05-30,425000,3,1.75,1510,44000,1,"0","0","3",1240,270,1989,"North Bend"
"1616",2014-05-30,642000,3,2.5,2670,10082,1,"0","0","3",2670,NA,1987,"Sammamish"
"1617",2014-05-30,655000,4,2.25,2060,8470,1,"0","0","3",1440,620,1983,"Bellevue"
"1618",2014-05-30,1365000,3,2.5,2090,6000,1.5,"0","0","4",2090,NA,1928,"Seattle"
"1619",2014-05-30,458000,5,2.5,3090,23265,1,"0","0","3",2990,100,1957,"Bothell"
"1620",2014-05-30,330000,2,2.5,1240,1546,2,"0","0","3",1240,NA,2007,"Seattle"
"1621",2014-05-30,384950,3,2.5,1860,3690,2,"0","0","3",1860,NA,2000,"Kenmore"
"1622",2014-05-30,560000,3,1.5,2000,7350,1,"0","0","3",2000,NA,1953,"Seattle"
"1623",2014-05-30,950000,4,1.75,2500,92347,1,"0","0","4",1500,1000,1970,"Mercer Island"
"1624",2014-05-30,465000,4,2.25,1820,20349,1,"0","0","5",1340,480,1977,"Woodinville"
"1625",2014-05-30,425000,3,2.25,1820,8058,1,"0","0","3",1260,560,1974,"Kirkland"
"1626",2014-05-30,315000,3,2,1060,5750,1,"0","0","3",1060,NA,1981,"Seattle"
"1627",2014-05-30,530000,3,2.5,1950,9906,2,"0","0","3",1950,NA,1988,"Sammamish"
"1628",2014-05-30,399000,2,1,940,4800,1,"0","0","4",940,NA,1911,"Seattle"
"1629",2014-05-30,168000,2,1.5,1220,3568,1.5,"0","0","4",1220,NA,1976,"Des Moines"
"1630",2014-05-30,1886700,5,3.5,4180,17935,2,"0","0","3",4180,NA,2004,"Bellevue"
"1631",2014-05-30,374000,3,1,1200,9800,1,"0","0","4",1200,NA,1971,"Woodinville"
"1632",2014-05-30,740000,5,3.75,3990,18897,2,"0","0","3",3090,900,1937,"Seattle"
"1633",2014-05-30,280000,2,1,1880,7560,1,"0","0","3",940,940,1919,"Seattle"
"1634",2014-05-30,322000,4,2.5,2280,7200,2,"0","0","3",2280,NA,1994,"Kent"
"1635",2014-05-30,459900,3,1.75,2580,11000,1,"0","0","4",1290,1290,1951,"Bellevue"
"1636",2014-05-30,750000,4,2.75,2600,4674,1,"0","0","3",1560,1040,1976,"Seattle"
"1637",2014-05-30,1256500,4,2.5,3150,13700,2,"0","0","4",3150,NA,1966,"Mercer Island"
"1638",2014-05-30,3710000,4,3.5,5550,28078,2,"0","2","4",3350,2200,2000,"Medina"
"1639",2014-05-30,427000,5,2.75,2220,4000,1,"0","0","3",1230,990,1973,"Seattle"
"1640",2014-05-30,8e+05,2,2.25,1730,31491,2,"1","2","4",1730,NA,1947,"Vashon"
"1641",2014-05-30,735000,4,3,2840,4120,1.5,"0","0","4",2060,780,1931,"Seattle"
"1642",2014-05-30,642000,4,2.5,2560,8780,2,"0","0","3",2560,NA,1992,"Issaquah"
